package,DI,TI,PY,SO,AU,AU_UN,AU1_CO
bibliometrix,10.1016/j.rmed.2019.105804,SEVERE ASTHMA PHENOTYPES IN PATIENTS CONTROLLED WITH OMALIZUMAB: A REAL-WORLD STUDY,2019,RESPIRATORY MEDICINE,CAMPO P;CAMPOS GS;APARICIO MB;JORGE AM;EXPOSITO HMG;QUIRCE S;DAVILA I,IBIMA REG UNIV HOSP MALAGA;HOSP UNIV JEREZ;COMPLEXO HOSP UNIV A CORUNA;HOSP UNIV CANARIAS;HOSP LA PAZ INST HLTH RES IDIPAZ;CIBERES;UNIV HOSP SALAMANCA;INST BIOMED RES SALAMANCA IBSAL;SALAMANCA UNIV,SPAIN
bibliometrix,10.1016/j.rmed.2019.105803,REAL-LIFE COMPARISON OF PIRFENIDONE AND NINTEDANIB IN PATIENTS WITH IDIOPATHIC PULMONARY FIBROSIS: A 24-MONTH ASSESSMENT,2019,RESPIRATORY MEDICINE,CERRI S;MONARI M;GUERRIERI A;DONATELLI P;BASSI I;GARUTI M;LUPPI F;BETTI S;BANDELLI G;CARPANO M;REGGIANI MLB;TONELLI R;CLINI E;NAVA S,UNIV HOSP MODENA POLICLIN;ALMA MATER UNIV;S ORSOLA MALPIGHI HOSP BOLOGNA;UNIV MODENA AND REGGIO EMILIA;UNIV MODENA AND REGGIO EMILIA;UNIV MILANO BICOCCA;SAN GERARDO HOSP;ALMA MATER UNIV;UNIV MODENA AND REGGIO EMILIA,ITALY
bibliometrix,10.1016/j.rmed.2019.105808,THE CLINICAL SIGNIFICANCE OF MYCOBACTERIUM TRIPLEX,2019,RESPIRATORY MEDICINE,GIBSON J;BAIRD T;PANDEY S;TOLSON C;COULTER C;EATHER G;THOMSON R,PRINCESS ALEXANDRA HOSP;METRO SOUTH CLIN TB SERV;SUNSHINE COAST UNIV HOSP;UNIV QUEENSLAND;GALLIPOLI MED RES INST;GREENSLOPES PRIVATE HOSP,AUSTRALIA
bibliometrix,10.1016/j.rmed.2019.105811,PROGNOSTIC FACTORS FOR PRIMARY SJOGREN'S SYNDROME-ASSOCIATED INTERSTITIAL LUNG DISEASES,2019,RESPIRATORY MEDICINE,KAMIYA Y;FUJISAWA T;KONO M;NAKAMURA H;YOKOMURA K;KOSHIMIZU N;TOYOSHIMA M;IMOKAWA S;SUMIKAWA H;JOHKOH T;YASUI H;HOZUMI H;SUZUKI Y;KARAYAMA M;FURUHASHI K;ENOMOTO N;NAKAMURA Y;INUI N;SUDA T,HAMAMATSU UNIV;SEIREI HAMAMATSU GEN HOSP;SEIREI MIKATAHARA GEN HOSP;FUJIEDA MUNICIPAL GEN HOSP;HAMAMATSU ROSAI HOSP;IWATA CITY HOSP;SAKAI CITY MED CTR;KANSAI ROSAI HOSP;HAMAMATSU UNIV,JAPAN
bibliometrix,10.1016/j.rmed.2019.105813,"LUNG FUNCTION, OBESITY AND PHYSICAL FITNESS IN YOUNG CHILDREN: THE EXAMIN YOUTH STUDY",2019,RESPIRATORY MEDICINE,KOCHLI S;ENDES K;BARTENSTEIN T;USEMANN J;SCHMIDT-TRUCKSASS A;FREY U;ZAHNER L;HANSSEN H,UNIV BASEL;UNIV BASEL;UNIV BERN,SWITZERLAND
bibliometrix,10.1016/j.rmed.2019.105810,CAT SCORE SINGLE ITEM ANALYSIS IN PATIENTS WITH COPD: RESULTS FROM COSYCONET,2019,RESPIRATORY MEDICINE,VON SIEMENS SM;ALTER P;LUTTER JI;KAUCZOR HU;JOBST B;BALS R;TRUDZINSKI FC;SOHLER S;BEHR J;WATZ H;WASCHKI B;BEWIG B;JONES PW;WELTE T;VOGELMEIER CF;JORRES RA;KAHNERT K,LUDWIG MAXIMILIANS UNIV MUNCHEN;PHILIPPS UNIV MARBURG;GERMAN CTR LUNG RES DZL;INST HLTH ECON AND HLTH CARE MANAGEMENT;GERMAN CTR LUNG RES;UNIV HOSP HEIDELBERG;TRANSLAT LUNG RES CTR HEIDELBERG TLRC;GERMAN CTR LUNG RES;UNIV HOSP HEIDELBERG;SAARLAND UNIV HOSP;UNIV MARBURG;UNIV MUNICH LMU;GERMAN CTR LUNG RES;ASKLEPIOS FACHKLINIKEN MUNCHEN GAUTING;LUNGENCLIN GROSSHANSDORF;GERMAN CTR LUNG RES DZL;UNIV HEART CTR HAMBURG;UNIV HOSP SCHLESWIG HOLSTEIN;ST GEORGES UNIV LONDON;HANNOVER MED SCH,GERMANY
bibliometrix,10.1016/j.rmed.2019.09.002,DENTAL CARIES IS ASSOCIATED WITH LOWER RESPIRATORY TRACT INFECTIONS: A POPULATION-BASED COHORT STUDY,2019,RESPIRATORY MEDICINE,MEHTONEN IT;RANTALA AK;HUGG TT;JAAKKOLA MS;JAAKKOLA JJK,UNIV OULU;UNIV OULU,FINLAND
bibliometrix,10.1016/j.rmed.2019.09.007,THE ROLE OF EVALUATING INSPIRATORY CONSTRAINTS AND VENTILATORY INEFFICIENCY IN THE INVESTIGATION OF DYSPNEA OF UNCLEAR ETIOLOGY,2019,RESPIRATORY MEDICINE,NEDER JA;BERTON DC;MARILLIER M;BERNARD AC;DONNELL DEO,QUEENS UNIV;QUEENS UNIV;KINGSTON GEN HOSP;FED UNIV RIO GRANDE DO SU,CANADA
bibliometrix,10.1016/j.rmed.2019.09.011,COMPARISON OF MANNITOL AND CITRIC ACID COUGH PROVOCATION TESTS,2019,RESPIRATORY MEDICINE,NURMI HM;LATTI AM;BRANNAN JD;KOSKELA HO,UNIV EASTERN FINLAND;KUOPIO UNIV HOSP;JOHN HUNTER HOSP,FINLAND
bibliometrix,10.1016/j.rmed.2019.09.012,EPIDEMIOLOGY OF BRONCHIECTASIS IN THE UK: FINDINGS FROM THE BRITISH LUNG FOUNDATION'S 'RESPIRATORY HEALTH OF THE NATION' PROJECT,2019,RESPIRATORY MEDICINE,SNELL N;GIBSON J;JARROLD I;QUINT JK,BRITISH LUNG FDN;IMPERIAL COLL;UNIV NOTTINGHAM,UNITED KINGDOM
bibliometrix,10.1016/j.rmed.2019.09.008,REAL-LIFE INHALER ADHERENCE AND TECHNIQUE: TIME TO GET SMARTER!,2019,RESPIRATORY MEDICINE,HENRY C;AUDIBERT R;KELLER M;QUAGLIA B;VECELLIO L;ROCHE N,OBSERVAT AND PRAGMAT RES INST PTE LTD;UNIV TOURS;UNIV PARIS,UNITED KINGDOM
bibliometrix,10.1016/j.rmed.2019.09.013,18-YR CUMULATIVE INCIDENCE OF RESPIRATORY/ALLERGIC SYMPTOMS/DISEASES AND RISK FACTORS IN THE PISA EPIDEMIOLOGICAL STUDY,2019,RESPIRATORY MEDICINE,MAIO S;BALDACCI S;CARROZZI L;PISTELLI F;SIMONI M;ANGINO A;LA GRUTTA S;MUGGEO V;VIEGI G,INST CLIN PHYSIOL IFC;UNIV PALERMO;UNIV PISA;UNIV HOSP PISA;CNR,ITALY
bibliometrix,10.1016/j.rmed.2019.10.005,ADVERSE EVENT AND TREATMENT COMPLETION RATES OF A 12-DOSE WEEKLY ISONIAZID AND RIFAPENTINE COURSE FOR SOUTH KOREAN HEALTHCARE WORKERS,2019,RESPIRATORY MEDICINE,JO KW;KIM JS;KWON HS;PARK YE;KIM JY;HONG MJ;SHIM TS,UNIV ULSAN;CATHOLIC UNIV KOREA;UNIV ULSAN;ASAN MED CTR,KOREA
bibliometrix,10.1016/j.rmed.2019.10.004,PROGNOSTIC VALUE OF THE MITOGEN RESPONSE IN THE INTERFERON-GAMMA RELEASE ASSAY IN PATIENTS WITH CULTURE-CONFIRMED TUBERCULOSIS,2019,RESPIRATORY MEDICINE,HUANG CT;LEE MR;RUAN SY;TSAI YJ;WANG JY;YU CJ,NATL TAIWAN UNIV HOSP;NATL TAIWAN UNIV;NATL TAIWAN UNIV HOSP;FU JEN CATHOLIC UNIV,CHINA
bibliometrix,10.1016/j.rmed.2019.10.003,REFRACTORY ASTHMA PHENOTYPING BASED ON IMMUNOGLOBULIN E LEVELS AND EOSINOPHILIC COUNTS: A REAL LIFE STUDY,2019,RESPIRATORY MEDICINE,LABABIDI HMS;ALSOWAYIGH OM;BINHOWEMEL SF;ALRESHAID KM;ALOTAIQ SA;BAHNASSAY AA,KING FAISAL UNIV;ALMAAREFA UNIV;IMAM MOHAMMAD IBN SAUD ISLAMIC UNIV;FAC MED,SAUDI ARABIA
bibliometrix,10.1016/j.rmed.2019.08.010,A PHASE III STUDY OF TRIPLE THERAPY WITH BUDESONIDE/GLYCOPYRROLATE/ FORMOTEROL FUMARATE METERED DOSE INHALER 320/18/9.6 MU G AND 160/18/9.6 MU G USING CO-SUSPENSION DELIVERY TECHNOLOGY IN MODERATE-TO-VERY SEVERE COPD: THE ETHOS STUDY PROTOCOL,2019,RESPIRATORY MEDICINE,RABE KF;MARTINEZ FJ;FERGUSON GT;WANG C;SINGH D;WEDZICHA JA;TRIVEDI R;ST ROSE E;BALLAL S;MCLAREN J;DARKEN P;REISNER C;DORINSKY P,LUNGENCLIN GROSSHANSDORF;CHRISTIAN ALBRECHTS UNIV KIEL;PULM RES INST SOUTHEAST MICHIGAN;NATL CLIN RES CTR RESP DIS;UNIV MANCHESTER;NATL HEART AND LUNG INST,GERMANY
bibliometrix,10.1016/j.rmed.2019.10.002,ACTUAL PRACTICE OF STANDARD TREATMENT FOR PULMONARY NONTUBERCULOUS MYCOBACTERIOSIS IN JAPAN,2019,RESPIRATORY MEDICINE,MORIMOTO K;IZUMI K;ATO M;HASEGAWA N;MITARAI S,FUKUJUJI HOSP;RES INST TB;NATL INST INFECT DIS;KEIO UNIV;NAGASAKI UNIV,JAPAN
bibliometrix,10.1016/j.rmed.2019.09.010,LOW SOCIOECONOMIC POSITION AND NEIGHBORHOOD DEPRIVATION ARE ASSOCIATED WITH UNCONTROLLED ASTHMA IN ELDERLY,2019,RESPIRATORY MEDICINE,TEMAM S;CHANOINE S;BEDARD A;DUMAS O;SANCHEZ M;BOUTRON-RUAULT MC;SIROUX V;RICAN S;VARRASO R;LE MOUAL N,UNIV VERSAILLES ST QUENTIN EN YVELINES;UNIV PARIS SUD;TEAM ENVIRONM EPIDEMIOL APPL REPROD AND RESP HLTH;UNIV GRENOBLE ALPES;EQUIPE MODE VIE GENES AND SANTE EPIDEMIOL INTEGREE;,FRANCE
bibliometrix,10.1016/j.rmed.2019.09.005,A SYSTEMATIC MAP AND IN-DEPTH REVIEW OF EUROPEAN TELEHEALTH INTERVENTIONS EFFICACY FOR CHRONIC OBSTRUCTIVE PULMONARY DISEASE,2019,RESPIRATORY MEDICINE,GAVEIKAITE V;GRUNDSTROM C;WINTER S;CHOUVARDA I;MAGLAVERAS N;PRIORI R,ARISTOTLE UNIV THESSALONIKI;PHILIPS RES;UNIV OULU;PHILIPS RES;NORTHWESTERN UNIV;PHILIPS RES,NETHERLANDS
bibliometrix,10.1016/j.rmed.2019.10.006,EFFICACY AND SAFETY OF TIGECYCLINE FOR MYCOBACTERIUM ABSCESSUS DISEASE,2019,RESPIRATORY MEDICINE,KWON YS;LEVIN A;KASPERBAUER SH;HUITT GA;DALEY CL,CHONNAM NATL UNIV HOSP;DIV MYCOBACTERIAL AND RESP INFECT;UNIV COLORADO,KOREA
bibliometrix,10.1016/j.rmed.2019.09.014,TIOTROPIUM RESPIMAT (R) ADD-ON THERAPY TO INHALED CORTICOSTEROIDS IN PATIENTS WITH SYMPTOMATIC ASTHMA IMPROVES CLINICAL OUTCOMES REGARDLESS OF BASELINE CHARACTERISTICS,2019,RESPIRATORY MEDICINE,CASALE TB;AALBERS R;BLEECKER ER;MELTZER EO;ZAREMBA-PECHMANN L;DE LA HOZ A;KERSTJENS HAM,UNIV S FLORIDA;MARTINI HOSP;UNIV ARIZONA HLTH SCI;ALLERGY AND ASTHMA MED GRP AND RES CTR;BIOSTAT AND DATA SCI;TA RESP BIOSIMILARS MED;UNIV GRONINGEN;GRONINGEN RES INST ASTHMA AND COPD,USA
bibliometrix,10.1016/j.rmed.2019.10.007,HIGHER SHORT-ACTING BETA-AGONIST USE IS ASSOCIATED WITH GREATER COPD BURDEN,2019,RESPIRATORY MEDICINE,GONDALIA R;BENDER BG;THEYE B;STEMPEL DA,NATL JEWISH HOSP,USA
bibliometrix,10.1016/j.rmed.2019.08.012,THE LUNG MICROBIOME DYNAMICS BETWEEN STABILITY AND EXACERBATION IN CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD): CURRENT PERSPECTIVES,2019,RESPIRATORY MEDICINE,DIMA E;KYRIAKOUDI A;KAPONI M;VASILEIADIS I;STAMOU P;KOUTSOUKOU A;KOULOURIS NG;ROVINA N,UNIV ATHENS;SOTIRIA CHEST DIS HOSP,GREECE
bibliometrix,10.1016/j.rmed.2019.08.014,CLINICAL APPROACH AND REVIEW OF CAUSES OF A CHYLOTHORAX,2019,RESPIRATORY MEDICINE,RILEY LE;ATAYA A,UNIV FLORIDA,USA
bibliometrix,10.1016/j.rmed.2019.08.013,ROLE OF THORACIC IMAGING IN THE MANAGEMENT OF LYMPHANGIOLEIOMYOMATOSIS,2019,RESPIRATORY MEDICINE,CRIVELLI P;LEDDA RE;TERRANEO S;CONTI M;IMERI G;LESMA E;DI MARCO F,UNIV PARMA;UNIV MILAN;UNIV SASSARI,ITALY
bibliometrix,10.1016/j.rmed.2019.08.008,EXHALED NITRIC OXIDE CAN'T REPLACE THE METHACHOLINE CHALLENGE IN SUSPECTED PEDIATRIC ASTHMA,2019,RESPIRATORY MEDICINE,KESSLER A;KRAGL U;GLASS A;SCHMIDT S;FISCHER DC;BALLMANN M,ROSTOCK UNIV MED HOSP;ROSTOCK UNIV MED HOSP;GREIFSWALD UNIV MED HOSP,GERMANY
bibliometrix,10.1016/j.rmed.2019.08.011,ELEVATED SERUM CARDIAC TROPONIN AND MORTALITY IN ACUTE PULMONARY EMBOLISM: SYSTEMATIC REVIEW AND META-ANALYSIS,2019,RESPIRATORY MEDICINE,EL-MENYAR A;SATHIAN B;AL-THANI H,DEPT SURG CLIN RES TRAUMA AND VASC SURG;WEILL CORNELL MED COLL,QATAR
bibliometrix,10.1016/j.rmed.2019.08.015,LONG-TERM EFFECT OF HOME-BASED PULMONARY REHABILITATION IN SEVERE ASTHMA,2019,RESPIRATORY MEDICINE,GROSBOIS JM;COQUART J;FRY S;LE ROUZIC O;GROSBOIS T;WALLAERT B;CHENIVESSE C,UNIV ROUEN;CTR REFERENCE CONSTITUTIF MALAD PULM RARES;INST PASTEUR;UNIV LILLE,FRANCE
bibliometrix,10.1016/j.rmed.2019.08.016,ASTHMA PHENOTYPES IN A MULTI-ETHNIC ASIAN COHORT,2019,RESPIRATORY MEDICINE,TAY TR;CHOO XN;YII A;CHUNG KF;CHAN YH;WONG HS;CHAN A;TEE A;KOH MS,CHANGI GEN HOSP;SINGAPORE GEN HOSP;DUKE NATL UNIV SINGAPORE;IMPERIAL COLL LONDON;ROYAL BROMPTON HOSP;NATL UNIV SINGAPORE,SINGAPORE
bibliometrix,10.1016/j.rmed.2019.09.003,"NO STONE UNTURNED: NODULE NET, AN INTERVENTION TO REDUCE LOSS TO FOLLOW-UP OF LUNG NODULES",2019,RESPIRATORY MEDICINE,WEINSTOCK TG;TEWARI A;PATEL H;KELLEY K;TANANBAUM R;FLORES A;SHAH AT;ABUJABER SY;KHORASHADI L;SHORTSLEEVE MJ;THOMSON CC,MT AUBURN HOSP;MT AUBURN HOSP;HARVARD MED SCH;WASHINGTON UNIV;MT AUBURN HOSP,USA
bibliometrix,10.1016/j.rmed.2019.09.004,COMPLETION RATE OF LATENT TUBERCULOSIS INFECTION TREATMENT IN PATIENTS AGED 65 YEARS AND OLDER,2019,RESPIRATORY MEDICINE,NOH CS;KIM HI;CHOI H;KIM Y;KIM CH;CHOI JH;HYUN IG;BAEK MS,HALLYM UNIV;HALLYM UNIV;HALLYM UNIV;HALLYM UNIV;HALLYM UNIV,KOREA
bibliometrix,10.1016/j.rmed.2019.09.006,EFFECTS OF LUNG DEFLATION INDUCED BY TIOTROPIUM/OLODATEROL ON THE CARDIOCIRCULATORY RESPONSES TO EXERTION IN COPD,2019,RESPIRATORY MEDICINE,BERTON DC;MARQUES RD;PALMER B;O'DONNELL DE;NEDER JA,QUEENS UNIV;QUEENS UNIV;KINGSTON GEN HOSP;UNIV FED RIO GRANDE DO SUL,CANADA
bibliometrix,10.1016/j.rmed.2019.09.001,MORTALITY FOR SARCOIDOSIS PATIENTS ON THE TRANSPLANT WAIT LIST IN THE LUNG ALLOCATION SCORE ERA: EXPERIENCE FROM A HIGH VOLUME CENTER,2019,RESPIRATORY MEDICINE,GANGEMI AJ;MYERS CN;ZHENG M;BROWN J;BUTLER-LEBAIR M;CORDOVA F;MARCHETTI N;CRINER GJ;GUPTA R;MAMARY AJ,TEMPLE UNIV,USA
bibliometrix,10.1016/j.rmed.2019.07.015,SEVERE ASTHMA: COMPARISON OF DIFFERENT CLASSIFICATIONS OF SEVERITY AND CONTROL,2019,RESPIRATORY MEDICINE,ALVES AM;DE MELLO LM;MATOS ASL;CRUZ AA,UNIV FED BAHIA;UNIV SAO PAULO,BRAZIL
bibliometrix,10.1016/j.rmed.2019.07.023,TRENDS OVER TIME IN COPD TREATMENT CHOICES BY RESPIRATORY PHYSICIANS: AN ANALYSIS FROM THE COLIBRI-COPD FRENCH COHORT,2019,RESPIRATORY MEDICINE,ROCHE N;AGUILANIU B;LI PZ;HESS D,HOP UNIV PARIS CTR;SORBONNE PARIS CITE;UNIV GRENOBLE ALPES;MCGILL UNIV,FRANCE
bibliometrix,10.1016/j.rmed.2019.07.022,IMPROVEMENT OF ASTHMA CONTROL AFTER LASER ACUPUNCTURE AND ITS IMPACT ON EXHALED 8-ISOPROSTANE AS AN OXIDATIVE BIOMARKER IN CHRONIC BRONCHIAL ASTHMA,2019,RESPIRATORY MEDICINE,ELSHEIKH MS;MOHAMED NH;ALSHARKAWY AAA,NATL RES CTR;AIN SHAMS UNIV,EGYPT
bibliometrix,10.1016/j.rmed.2019.08.002,OUTCOMES FOLLOWING DECLINE IN FORCED VITAL CAPACITY IN PATIENTS WITH IDIOPATHIC PULMONARY FIBROSIS: RESULTS FROM THE INPULSIS AND INPULSIS-ON TRIALS OF NINTEDANIB,2019,RESPIRATORY MEDICINE,RICHELDI L;CRESTANI B;AZUMA A;KOLB M;SELMAN M;STANSEN W;QUARESMA M;STOWASSER S;COTTIN V,UNIV CATTOLICA SACRO CUORE;UNIV PARIS DIDEROT;NIPPON MED SCH;MCMASTER UNIV;ST JOSEPHS HEALTHCARE;INST NACL ENFERMEDADES RESP ISMAEL COSIO VILLEGAS;LYON,ITALY
bibliometrix,10.1016/j.rmed.2019.08.001,"COMPARISON OF SUPPLEMENTAL OXYGEN DELIVERY BY CONTINUOUS VERSUS DEMAND BASED FLOW SYSTEMS IN HYPOXEMIC COPD PATIENTS - A RANDOMIZED, SINGLE-BLINDED CROSS-OVER STUDY",2019,RESPIRATORY MEDICINE,GLOECKL R;JAROSCH I;SCHNEEBERGER T;FIEDLER C;LAUSEN M;WEINGAERTNER J;HITZL W;KENN K;KOCZULLA AR,SCHOEN KLIN BERCHTESGADENER LAND;TECH UNIV MUNICH;PHILIPPS UNIV MARBURG;PHILIPPS UNIV MARBURG;PARACELSUS MED UNIV;PARACELSUS MED UNIV;PARACELSUS MED UNIV,GERMANY
bibliometrix,10.1016/j.rmed.2019.08.003,VEGF AND FGF-2: PROMISING TARGETS FOR THE TREATMENT OF RESPIRATORY DISORDERS,2019,RESPIRATORY MEDICINE,LADDHA AP;KULKARNI YA,SHOBHABEN PRATAPBHAI PATEL SCH PHARM AND TECHNOL MA,INDIA
bibliometrix,10.1016/j.rmed.2019.08.005,ULTRA-LABAS FOR THE TREATMENT OF ASTHMA,2019,RESPIRATORY MEDICINE,CAZZOLA M;ROGLIANI P;MATERA MG,UNIV ROMA TOR VERGATA;UNIV CAMPANIA LUIGI VANVITELLI,ITALY
bibliometrix,10.1016/j.rmed.2019.08.007,SHORT-TERM EFFECT OF ONCE-DAILY FLUTICASONE FUROATE ON METHACHOLINE-INDUCED BRONCHOCONSTRICTION IN MILD ASTHMATICS,2019,RESPIRATORY MEDICINE,OKONKWO CS;DAVIS BE;BLAIS CM;COCKCROFT DW,UNIV SASKATCHEWAN;UNIV SASKATCHEWAN,CANADA
bibliometrix,10.1016/j.rmed.2019.08.004,SPIROMETRIC INDICES OF EARLY AIRFLOW IMPAIRMENT IN INDIVIDUALS AT RISK OF DEVELOPING COPD: SPIROMETRY BEYOND FEV1/FVC,2019,RESPIRATORY MEDICINE,HOESTEREY D;DAS N;JANSSENS W;BUHR RG;MARTINEZ FJ;COOPER CB;TASHKIN DP;BARJAKTAREVIC I,UNIV CALIF LOS ANGELES;KATHOLIEKE UNIV LEUVEN;UNIV CALIF LOS ANGELES;GREATER LOS ANGELES VET AFFAIRS HEALTHCARE SYST;WEILL CORNELL MED COLL;UNIV CALIF LOS ANGELES,USA
bibliometrix,10.1016/j.rmed.2019.08.009,A RETROSPECTIVE ANALYSIS OF THE PATHOGENS IN THE AIRWAYS OF PATIENTS WITH PRIMARY CILIARY DYSKINESIA,2019,RESPIRATORY MEDICINE,RODEN L;GORLICH D;OMRAN H;PETERS G;GROSSE-ONNEBRINK J;KAHL BC,UNIV HOSP MUNSTER;UNIV HOSP MUNSTER;UNIV HOSP MUNSTER,GERMANY
bibliometrix,10.1016/j.rmed.2019.08.006,PIRFENIDONE IN REAL LIFE: A RETROSPECTIVE OBSERVATIONAL MULTICENTRE STUDY IN ITALIAN PATIENTS WITH IDIOPATHIC PULMONARY FIBROSIS,2019,RESPIRATORY MEDICINE,VANCHERI C;SEBASTIANI A;TOMASSETTI S;PESCI A;ROGLIANI P;TAVANTI L;LUPPI F;HARARI S;ROTTOLI P;GHIRARDINI A;KIRCHGAESSLER KU;ALBERA C,UNIV CATANIA;SAN CAMILLO FORLANINI HOSP;UNIV MILANO BICOCCA;UNIV ROME;UNIV HOSP PISA;UNIV HOSP POLICLIN MODENA;AOUS UNIV SIENA;UNIV TURIN,ITALY
bibliometrix,10.1016/j.rmed.2019.06.020,THE ROLE OF ATOPY IN THE PATHOGENESIS OF BLEOMYCIN PULMONARY TOXICITY,2019,RESPIRATORY MEDICINE,OZYIGIT LP;AKTAS EC;SENBAS ZA;OZTURK AB;OZTURK E;ERGONUL MO;TABAK L;FERHANOGLU B;CETINER M;DENIZ G,KOC UNIV;ISTANBUL UNIV;KOC UNIV HOSP;KOC UNIV HOSP;KOC UNIV;KOC UNIV;KOC UNIV,TURKEY
bibliometrix,10.1016/j.rmed.2019.06.025,DEPRESSION IS ASSOCIATED WITH POOR CONTROL OF SYMPTOMS IN ASTHMA AND RHINITIS: A POPULATION-BASED STUDY,2019,RESPIRATORY MEDICINE,GROSSO A;PESCE G;MARCON A;PILONI D;ALBICINI F;GINI E;MARCHETTI P;BATTAGLIA S;FERRARI M;FOIS A;PICCIONI P;ANTONICELLI L;VERLATO G;CORSICO AG,UNIV PAVIA;UNIV VERONA;SORBONNE UNIV;UNIV PALERMO;UNIV VERONA;UNIV SASSARI;TURIN;UNIV HOSP,ITALY
bibliometrix,10.1016/j.rmed.2019.06.022,AUTOMATIC TAILORING OF THE LOWEST PEEP TO ABOLISH TIDAL EXPIRATORY FLOW LIMITATION IN SEATED AND SUPINE COPD PATIENTS,2019,RESPIRATORY MEDICINE,MILESI I;PORTA R;BARBANO L;CACCIATORE S;VITACCA M;DELLACA RL,POLITECN MILAN;IST CLIN SCI MAUGERI IRCCS,ITALY
bibliometrix,10.1016/j.rmed.2019.06.026,CHARACTERISTICS OF HYPERSENSITIVITY PNEUMONITIS DIAGNOSED BY INTERSTITIAL AND OCCUPATIONAL LUNG DISEASE MULTI-DISCIPLINARY TEAM CONSENSUS,2019,RESPIRATORY MEDICINE,WALTERS GI;MOKHLIS JM;MOORE VC;ROBERTSON AS;BURGE GA;BHOMRA PS;BURGE PS,UNIV HOSP BIRMINGHAM NHS FDN TRUST;UNIV BIRMINGHAM,UNITED KINGDOM
bibliometrix,10.1016/j.rmed.2019.07.004,NO GENETIC ASSOCIATIONS WITH MEPOLIZUMAB EFFICACY IN COPD WITH PERIPHERAL BLOOD EOSINOPHILIA,2019,RESPIRATORY MEDICINE,CONDREAY LD;GAO C;BRADFORD E;YANCEY SW;GHOSH S,RES TRIANGLE PK,USA
bibliometrix,10.1016/j.rmed.2019.07.009,PEAK POST-TRANSPLANT LUNG FUNCTION IN BILATERAL LUNG TRANSPLANT RECIPIENTS USING A PREDICTION MODEL BASED ON DONOR AND RECIPIENT DEMOGRAPHIC CHARACTERISTICS,2019,RESPIRATORY MEDICINE,AZAR M;KRISHNAN S;STUMP TE;GUTTERIDGE D;ROE DW;HAGE C,INDIANA UNIV SCH MED;INDIANA UNIV SCH MED;INDIANA UNIV SCH MED;INDIANA UNIV,USA
bibliometrix,10.1016/j.rmed.2019.07.005,VITAMIN K AND CYSTIC FIBROSIS: A GORDIAN KNOT THAT DESERVES OUR ATTENTION,2019,RESPIRATORY MEDICINE,HATZIPARASIDES G;LOUKOU I;MOUSTAKI M;DOUROS K,UNIV ATHENS;AGHIA SOPHIA CHILDRENS HOSP,GREECE
bibliometrix,10.1016/j.rmed.2019.07.001,CLINICAL SIGNIFICANCE OF AUTOANTIBODY POSITIVITY IN IDIOPATHIC PULMONARY FIBROSIS,2019,RESPIRATORY MEDICINE,GHANG B;LEE J;KWON OC;AHN SM;OH JS;HONG S;KIM YG;YOO B;JEONG WS;KIM J;LEE CK,UNIV ULSAN;JEJU NATL UNIV,KOREA
bibliometrix,10.1016/j.rmed.2019.07.003,ADVERSE CARDIAC OUTCOMES AFTER PULMONARY FUNCTION TESTING WITH RECENT MYOCARDIAL INFARCTION,2019,RESPIRATORY MEDICINE,ALTREE T;BUSSELL L;NGUYEN P;JOHNSTON S,ROYAL ADELAIDE HOSP;UNIV ADELAIDE,AUSTRALIA
bibliometrix,10.1016/j.rmed.2019.06.023,GENETIC EFFECTS ON EFFICACY TO FLUTICASONE PROPIONATE/SALMETEROL TREATMENT IN COPD,2019,RESPIRATORY MEDICINE,CONDREAY LD;QU XYA;ANDERSON J;COMPTON C;GHOSH S,NOTREPORTED,USA
bibliometrix,10.1016/j.rmed.2019.07.010,SCOTTISH CONSENSUS STATEMENT ON THE ROLE OF FENO IN ADULT ASTHMA,2019,RESPIRATORY MEDICINE,KUO CR;SPEARS M;HAUGHNEY J;SMITH A;MILLER J;BRADSHAW T;MURRAY L;WILLIAMSON P;LIPWORTH B,UNIV DUNDEE;FORTH VALLEY ROYAL HOSP;QUEEN ELIZABETH UNIV HOSP;UNIV HOSP WISHAW;UNIV ABERDEEN;RESP MED UNIT;RAIGMORE HOSP;RESP MED,UNITED KINGDOM
bibliometrix,10.1016/j.rmed.2019.07.002,SAFETY OF TIOTROPIUM RESPIMAT (R) IN BLACK OR AFRICAN-AMERICAN PATIENTS WITH SYMPTOMATIC ASTHMA,2019,RESPIRATORY MEDICINE,GRAHAM LM;KERSTJENS HAM;VOGELBERG C;HAMELMANN E;SZEFLER SJ;PISTERNICK-RUF W;ENGEL M;EL AZZI G;UNSELD A;FOGGS MB,CITY REFUGE CLIN;UNIV GRONINGEN;TECH UNIV DRESDEN;UNIV COLORADO,USA
bibliometrix,10.1016/j.rmed.2019.07.007,PREDICTING THE NEED FOR ICU ADMISSION IN COMMUNITY-ACQUIRED PNEUMONIA,2019,RESPIRATORY MEDICINE,GEARHART AM;FURMANEK S;ENGLISH C;RAMIREZ J;CAVALLAZZI R,UNIV LOUISVILLE;UNIV LOUISVILLE,USA
